Continent,Country,Month,equipment,equipment_code,demand,supply
North America,Puerto Rico,2021-12-01T01:01:01Z,General Medicines,7,6583405,851278
North America,Puerto Rico,2021-12-01T01:01:01Z,PPE Kit,8,17732,4077
North America,Puerto Rico,2022-01-01T01:01:01Z,oxygen cylinder,0,13376,10262
North America,Puerto Rico,2022-01-01T01:01:01Z,O2 Generator,1,2048,3727
North America,Puerto Rico,2022-01-01T01:01:01Z,Mask,2,10075044,1399873
North America,Puerto Rico,2022-01-01T01:01:01Z,Ventilators,3,9532,2401
North America,Puerto Rico,2022-01-01T01:01:01Z,O2 Concentrators,4,4946,3141
North America,Puerto Rico,2022-01-01T01:01:01Z,Testing Units,5,415882,106845
North America,Puerto Rico,2022-01-01T01:01:01Z,Pulse Oxymeters,6,10249,8053
North America,Puerto Rico,2022-01-01T01:01:01Z,General Medicines,7,31012893,1586667
North America,Puerto Rico,2022-01-01T01:01:01Z,PPE Kit,8,7432,15810
North America,Puerto Rico,2022-02-01T01:01:01Z,oxygen cylinder,0,3421,4588
North America,Puerto Rico,2022-02-01T01:01:01Z,O2 Generator,1,3680,2877
North America,Puerto Rico,2022-02-01T01:01:01Z,Mask,2,8756983,2664251
North America,Puerto Rico,2022-02-01T01:01:01Z,Ventilators,3,1288,512
North America,Puerto Rico,2022-02-01T01:01:01Z,O2 Concentrators,4,3936,5320
North America,Puerto Rico,2022-02-01T01:01:01Z,Testing Units,5,195116,174910
North America,Puerto Rico,2022-02-01T01:01:01Z,Pulse Oxymeters,6,14617,6512
North America,Puerto Rico,2022-02-01T01:01:01Z,General Medicines,7,12390285,2351043
North America,Puerto Rico,2022-02-01T01:01:01Z,PPE Kit,8,12551,3995
North America,Puerto Rico,2022-03-01T01:01:01Z,oxygen cylinder,0,18362,10331
North America,Puerto Rico,2022-03-01T01:01:01Z,O2 Generator,1,3759,349
North America,Puerto Rico,2022-03-01T01:01:01Z,Mask,2,9559023,1399280
North America,Puerto Rico,2022-03-01T01:01:01Z,Ventilators,3,5012,2418
North America,Puerto Rico,2022-03-01T01:01:01Z,O2 Concentrators,4,9592,5770
North America,Puerto Rico,2022-03-01T01:01:01Z,Testing Units,5,347231,441982
North America,Puerto Rico,2022-03-01T01:01:01Z,Pulse Oxymeters,6,1472,17720
North America,Puerto Rico,2022-03-01T01:01:01Z,General Medicines,7,38583361,2229713
North America,Puerto Rico,2022-03-01T01:01:01Z,PPE Kit,8,24676,10978
North America,Puerto Rico,2022-04-01T01:01:01Z,oxygen cylinder,0,18673,19048
North America,Puerto Rico,2022-04-01T01:01:01Z,O2 Generator,1,10629,3659
North America,Puerto Rico,2022-04-01T01:01:01Z,Mask,2,3432070,269684
North America,Puerto Rico,2022-04-01T01:01:01Z,Ventilators,3,12494,486
North America,Puerto Rico,2022-04-01T01:01:01Z,O2 Concentrators,4,10610,2971
North America,Puerto Rico,2022-04-01T01:01:01Z,Testing Units,5,599637,130606
North America,Puerto Rico,2022-04-01T01:01:01Z,Pulse Oxymeters,6,27193,2890
North America,Puerto Rico,2022-04-01T01:01:01Z,General Medicines,7,28545421,782901
North America,Puerto Rico,2022-04-01T01:01:01Z,PPE Kit,8,7880,1205
North America,Saint Kitts and Nevis,2020-01-01T01:01:01Z,oxygen cylinder,0,171,427
North America,Saint Kitts and Nevis,2020-01-01T01:01:01Z,O2 Generator,1,143,96
North America,Saint Kitts and Nevis,2020-01-01T01:01:01Z,Mask,2,952,621
North America,Saint Kitts and Nevis,2020-01-01T01:01:01Z,Ventilators,3,35,48
North America,Saint Kitts and Nevis,2020-01-01T01:01:01Z,O2 Concentrators,4,286,69
North America,Saint Kitts and Nevis,2020-01-01T01:01:01Z,Testing Units,5,32,4
North America,Saint Kitts and Nevis,2020-01-01T01:01:01Z,Pulse Oxymeters,6,551,24
North America,Saint Kitts and Nevis,2020-01-01T01:01:01Z,General Medicines,7,1801,38
North America,Saint Kitts and Nevis,2020-01-01T01:01:01Z,PPE Kit,8,462,108
North America,Saint Kitts and Nevis,2020-02-01T01:01:01Z,oxygen cylinder,0,1022,1005
North America,Saint Kitts and Nevis,2020-02-01T01:01:01Z,O2 Generator,1,734,30
North America,Saint Kitts and Nevis,2020-02-01T01:01:01Z,Mask,2,6171,1699
North America,Saint Kitts and Nevis,2020-02-01T01:01:01Z,Ventilators,3,270,144
North America,Saint Kitts and Nevis,2020-02-01T01:01:01Z,O2 Concentrators,4,307,247
North America,Saint Kitts and Nevis,2020-02-01T01:01:01Z,Testing Units,5,2291,1812
North America,Saint Kitts and Nevis,2020-02-01T01:01:01Z,Pulse Oxymeters,6,596,549
North America,Saint Kitts and Nevis,2020-02-01T01:01:01Z,General Medicines,7,14310,2975
North America,Saint Kitts and Nevis,2020-02-01T01:01:01Z,PPE Kit,8,1152,984
North America,Saint Kitts and Nevis,2020-03-01T01:01:01Z,oxygen cylinder,0,1126,113
North America,Saint Kitts and Nevis,2020-03-01T01:01:01Z,O2 Generator,1,728,491
North America,Saint Kitts and Nevis,2020-03-01T01:01:01Z,Mask,2,21942,879
North America,Saint Kitts and Nevis,2020-03-01T01:01:01Z,Ventilators,3,161,39
North America,Saint Kitts and Nevis,2020-03-01T01:01:01Z,O2 Concentrators,4,597,212
North America,Saint Kitts and Nevis,2020-03-01T01:01:01Z,Testing Units,5,5919,3917
North America,Saint Kitts and Nevis,2020-03-01T01:01:01Z,Pulse Oxymeters,6,1868,1363
North America,Saint Kitts and Nevis,2020-03-01T01:01:01Z,General Medicines,7,34000,1363
North America,Saint Kitts and Nevis,2020-03-01T01:01:01Z,PPE Kit,8,2533,2149
North America,Saint Kitts and Nevis,2020-04-01T01:01:01Z,oxygen cylinder,0,1325,967
North America,Saint Kitts and Nevis,2020-04-01T01:01:01Z,O2 Generator,1,521,650
North America,Saint Kitts and Nevis,2020-04-01T01:01:01Z,Mask,2,39679,22324
North America,Saint Kitts and Nevis,2020-04-01T01:01:01Z,Ventilators,3,425,299
North America,Saint Kitts and Nevis,2020-04-01T01:01:01Z,O2 Concentrators,4,314,325
North America,Saint Kitts and Nevis,2020-04-01T01:01:01Z,Testing Units,5,5610,2361
North America,Saint Kitts and Nevis,2020-04-01T01:01:01Z,Pulse Oxymeters,6,3448,2502
North America,Saint Kitts and Nevis,2020-04-01T01:01:01Z,General Medicines,7,25243,23447
North America,Saint Kitts and Nevis,2020-04-01T01:01:01Z,PPE Kit,8,1549,770
North America,Saint Kitts and Nevis,2020-05-01T01:01:01Z,oxygen cylinder,0,917,2936
North America,Saint Kitts and Nevis,2020-05-01T01:01:01Z,O2 Generator,1,575,84
North America,Saint Kitts and Nevis,2020-05-01T01:01:01Z,Mask,2,5628,8043
North America,Saint Kitts and Nevis,2020-05-01T01:01:01Z,Ventilators,3,160,209
North America,Saint Kitts and Nevis,2020-05-01T01:01:01Z,O2 Concentrators,4,1149,738
North America,Saint Kitts and Nevis,2020-05-01T01:01:01Z,Testing Units,5,20797,5346
North America,Saint Kitts and Nevis,2020-05-01T01:01:01Z,Pulse Oxymeters,6,4782,1475
North America,Saint Kitts and Nevis,2020-05-01T01:01:01Z,General Medicines,7,82721,732
North America,Saint Kitts and Nevis,2020-05-01T01:01:01Z,PPE Kit,8,4087,3128
North America,Saint Kitts and Nevis,2020-06-01T01:01:01Z,oxygen cylinder,0,62,1710
North America,Saint Kitts and Nevis,2020-06-01T01:01:01Z,O2 Generator,1,1403,736
North America,Saint Kitts and Nevis,2020-06-01T01:01:01Z,Mask,2,215646,19681
North America,Saint Kitts and Nevis,2020-06-01T01:01:01Z,Ventilators,3,808,590
North America,Saint Kitts and Nevis,2020-06-01T01:01:01Z,O2 Concentrators,4,1124,926
North America,Saint Kitts and Nevis,2020-06-01T01:01:01Z,Testing Units,5,34567,25565
North America,Saint Kitts and Nevis,2020-06-01T01:01:01Z,Pulse Oxymeters,6,2201,3633
North America,Saint Kitts and Nevis,2020-06-01T01:01:01Z,General Medicines,7,38589,18250
North America,Saint Kitts and Nevis,2020-06-01T01:01:01Z,PPE Kit,8,3882,1635
North America,Saint Kitts and Nevis,2020-07-01T01:01:01Z,oxygen cylinder,0,573,3291
North America,Saint Kitts and Nevis,2020-07-01T01:01:01Z,O2 Generator,1,1177,255
North America,Saint Kitts and Nevis,2020-07-01T01:01:01Z,Mask,2,312899,9137
North America,Saint Kitts and Nevis,2020-07-01T01:01:01Z,Ventilators,3,857,281
North America,Saint Kitts and Nevis,2020-07-01T01:01:01Z,O2 Concentrators,4,2056,989
North America,Saint Kitts and Nevis,2020-07-01T01:01:01Z,Testing Units,5,45087,37671
North America,Saint Kitts and Nevis,2020-07-01T01:01:01Z,Pulse Oxymeters,6,100,336
North America,Saint Kitts and Nevis,2020-07-01T01:01:01Z,General Medicines,7,116988,55892
North America,Saint Kitts and Nevis,2020-07-01T01:01:01Z,PPE Kit,8,3351,4193
North America,Saint Kitts and Nevis,2020-08-01T01:01:01Z,oxygen cylinder,0,6468,3811
North America,Saint Kitts and Nevis,2020-08-01T01:01:01Z,O2 Generator,1,1632,1298
North America,Saint Kitts and Nevis,2020-08-01T01:01:01Z,Mask,2,502358,102539
North America,Saint Kitts and Nevis,2020-08-01T01:01:01Z,Ventilators,3,377,796
North America,Saint Kitts and Nevis,2020-08-01T01:01:01Z,O2 Concentrators,4,2807,876
North America,Saint Kitts and Nevis,2020-08-01T01:01:01Z,Testing Units,5,33039,16297
North America,Saint Kitts and Nevis,2020-08-01T01:01:01Z,Pulse Oxymeters,6,4546,6131
North America,Saint Kitts and Nevis,2020-08-01T01:01:01Z,General Medicines,7,774568,87521
North America,Saint Kitts and Nevis,2020-08-01T01:01:01Z,PPE Kit,8,3769,923
North America,Saint Kitts and Nevis,2020-09-01T01:01:01Z,oxygen cylinder,0,7462,3233
North America,Saint Kitts and Nevis,2020-09-01T01:01:01Z,O2 Generator,1,185,682
North America,Saint Kitts and Nevis,2020-09-01T01:01:01Z,Mask,2,654054,108782
North America,Saint Kitts and Nevis,2020-09-01T01:01:01Z,Ventilators,3,1315,243
North America,Saint Kitts and Nevis,2020-09-01T01:01:01Z,O2 Concentrators,4,1110,1108
North America,Saint Kitts and Nevis,2020-09-01T01:01:01Z,Testing Units,5,79392,26103
North America,Saint Kitts and Nevis,2020-09-01T01:01:01Z,Pulse Oxymeters,6,562,3573
North America,Saint Kitts and Nevis,2020-09-01T01:01:01Z,General Medicines,7,331232,175954
North America,Saint Kitts and Nevis,2020-09-01T01:01:01Z,PPE Kit,8,3272,7054
North America,Saint Kitts and Nevis,2020-10-01T01:01:01Z,oxygen cylinder,0,9855,6708
North America,Saint Kitts and Nevis,2020-10-01T01:01:01Z,O2 Generator,1,1646,1934
North America,Saint Kitts and Nevis,2020-10-01T01:01:01Z,Mask,2,184144,63589
North America,Saint Kitts and Nevis,2020-10-01T01:01:01Z,Ventilators,3,2221,972
North America,Saint Kitts and Nevis,2020-10-01T01:01:01Z,O2 Concentrators,4,2177,728
North America,Saint Kitts and Nevis,2020-10-01T01:01:01Z,Testing Units,5,69341,48972
North America,Saint Kitts and Nevis,2020-10-01T01:01:01Z,Pulse Oxymeters,6,6822,4155
North America,Saint Kitts and Nevis,2020-10-01T01:01:01Z,General Medicines,7,220933,217153
North America,Saint Kitts and Nevis,2020-10-01T01:01:01Z,PPE Kit,8,3918,3712
North America,Saint Kitts and Nevis,2020-11-01T01:01:01Z,oxygen cylinder,0,5141,4956
North America,Saint Kitts and Nevis,2020-11-01T01:01:01Z,O2 Generator,1,218,2048
North America,Saint Kitts and Nevis,2020-11-01T01:01:01Z,Mask,2,104785,15735
North America,Saint Kitts and Nevis,2020-11-01T01:01:01Z,Ventilators,3,3028,51
North America,Saint Kitts and Nevis,2020-11-01T01:01:01Z,O2 Concentrators,4,262,989
North America,Saint Kitts and Nevis,2020-11-01T01:01:01Z,Testing Units,5,93720,12326
North America,Saint Kitts and Nevis,2020-11-01T01:01:01Z,Pulse Oxymeters,6,9235,783
North America,Saint Kitts and Nevis,2020-11-01T01:01:01Z,General Medicines,7,58871,384598
North America,Saint Kitts and Nevis,2020-11-01T01:01:01Z,PPE Kit,8,7472,6740
North America,Saint Kitts and Nevis,2020-12-01T01:01:01Z,oxygen cylinder,0,7812,1479
North America,Saint Kitts and Nevis,2020-12-01T01:01:01Z,O2 Generator,1,4339,1929
North America,Saint Kitts and Nevis,2020-12-01T01:01:01Z,Mask,2,330526,332547
North America,Saint Kitts and Nevis,2020-12-01T01:01:01Z,Ventilators,3,2283,479
North America,Saint Kitts and Nevis,2020-12-01T01:01:01Z,O2 Concentrators,4,4056,2443
North America,Saint Kitts and Nevis,2020-12-01T01:01:01Z,Testing Units,5,25608,64118
North America,Saint Kitts and Nevis,2020-12-01T01:01:01Z,Pulse Oxymeters,6,11636,851
North America,Saint Kitts and Nevis,2020-12-01T01:01:01Z,General Medicines,7,541122,473264
North America,Saint Kitts and Nevis,2020-12-01T01:01:01Z,PPE Kit,8,2155,5049
North America,Saint Kitts and Nevis,2021-01-01T01:01:01Z,oxygen cylinder,0,535,7119
North America,Saint Kitts and Nevis,2021-01-01T01:01:01Z,O2 Generator,1,1329,405
North America,Saint Kitts and Nevis,2021-01-01T01:01:01Z,Mask,2,27709,297305
North America,Saint Kitts and Nevis,2021-01-01T01:01:01Z,Ventilators,3,3239,775
North America,Saint Kitts and Nevis,2021-01-01T01:01:01Z,O2 Concentrators,4,3790,1496
North America,Saint Kitts and Nevis,2021-01-01T01:01:01Z,Testing Units,5,163163,49208
North America,Saint Kitts and Nevis,2021-01-01T01:01:01Z,Pulse Oxymeters,6,12005,1458
North America,Saint Kitts and Nevis,2021-01-01T01:01:01Z,General Medicines,7,1997588,128914
North America,Saint Kitts and Nevis,2021-01-01T01:01:01Z,PPE Kit,8,4819,7814
North America,Saint Kitts and Nevis,2021-02-01T01:01:01Z,oxygen cylinder,0,12664,4964
North America,Saint Kitts and Nevis,2021-02-01T01:01:01Z,O2 Generator,1,4709,1845
North America,Saint Kitts and Nevis,2021-02-01T01:01:01Z,Mask,2,1848598,160076
North America,Saint Kitts and Nevis,2021-02-01T01:01:01Z,Ventilators,3,3013,1116
North America,Saint Kitts and Nevis,2021-02-01T01:01:01Z,O2 Concentrators,4,5059,2062
North America,Saint Kitts and Nevis,2021-02-01T01:01:01Z,Testing Units,5,4866,34058
North America,Saint Kitts and Nevis,2021-02-01T01:01:01Z,Pulse Oxymeters,6,12953,6347
North America,Saint Kitts and Nevis,2021-02-01T01:01:01Z,General Medicines,7,2963365,357037
North America,Saint Kitts and Nevis,2021-02-01T01:01:01Z,PPE Kit,8,8725,1930
North America,Saint Kitts and Nevis,2021-03-01T01:01:01Z,oxygen cylinder,0,2658,11452
North America,Saint Kitts and Nevis,2021-03-01T01:01:01Z,O2 Generator,1,1013,2521
North America,Saint Kitts and Nevis,2021-03-01T01:01:01Z,Mask,2,3246004,572527
North America,Saint Kitts and Nevis,2021-03-01T01:01:01Z,Ventilators,3,4130,340
North America,Saint Kitts and Nevis,2021-03-01T01:01:01Z,O2 Concentrators,4,5208,2176
North America,Saint Kitts and Nevis,2021-03-01T01:01:01Z,Testing Units,5,104963,108218
North America,Saint Kitts and Nevis,2021-03-01T01:01:01Z,Pulse Oxymeters,6,7326,8870
North America,Saint Kitts and Nevis,2021-03-01T01:01:01Z,General Medicines,7,4099782,234478
North America,Saint Kitts and Nevis,2021-03-01T01:01:01Z,PPE Kit,8,11389,8260
North America,Saint Kitts and Nevis,2021-04-01T01:01:01Z,oxygen cylinder,0,2959,198
North America,Saint Kitts and Nevis,2021-04-01T01:01:01Z,O2 Generator,1,5585,397
North America,Saint Kitts and Nevis,2021-04-01T01:01:01Z,Mask,2,84349,522226
North America,Saint Kitts and Nevis,2021-04-01T01:01:01Z,Ventilators,3,1316,529
North America,Saint Kitts and Nevis,2021-04-01T01:01:01Z,O2 Concentrators,4,129,2479
North America,Saint Kitts and Nevis,2021-04-01T01:01:01Z,Testing Units,5,33281,155137
North America,Saint Kitts and Nevis,2021-04-01T01:01:01Z,Pulse Oxymeters,6,2331,7684
North America,Saint Kitts and Nevis,2021-04-01T01:01:01Z,General Medicines,7,8021571,816045
North America,Saint Kitts and Nevis,2021-04-01T01:01:01Z,PPE Kit,8,15590,1088
North America,Saint Kitts and Nevis,2021-05-01T01:01:01Z,oxygen cylinder,0,7584,8400
North America,Saint Kitts and Nevis,2021-05-01T01:01:01Z,O2 Generator,1,864,679
North America,Saint Kitts and Nevis,2021-05-01T01:01:01Z,Mask,2,3706764,572380
North America,Saint Kitts and Nevis,2021-05-01T01:01:01Z,Ventilators,3,26,913
North America,Saint Kitts and Nevis,2021-05-01T01:01:01Z,O2 Concentrators,4,3330,4089
North America,Saint Kitts and Nevis,2021-05-01T01:01:01Z,Testing Units,5,180714,125938
North America,Saint Kitts and Nevis,2021-05-01T01:01:01Z,Pulse Oxymeters,6,6405,13378
North America,Saint Kitts and Nevis,2021-05-01T01:01:01Z,General Medicines,7,1127385,701935
North America,Saint Kitts and Nevis,2021-05-01T01:01:01Z,PPE Kit,8,401,13552
North America,Saint Kitts and Nevis,2021-06-01T01:01:01Z,oxygen cylinder,0,8443,7603
North America,Saint Kitts and Nevis,2021-06-01T01:01:01Z,O2 Generator,1,5679,543
North America,Saint Kitts and Nevis,2021-06-01T01:01:01Z,Mask,2,4295754,863383
North America,Saint Kitts and Nevis,2021-06-01T01:01:01Z,Ventilators,3,2327,1249
North America,Saint Kitts and Nevis,2021-06-01T01:01:01Z,O2 Concentrators,4,6197,4247
North America,Saint Kitts and Nevis,2021-06-01T01:01:01Z,Testing Units,5,65279,23800
North America,Saint Kitts and Nevis,2021-06-01T01:01:01Z,Pulse Oxymeters,6,12317,13718
North America,Saint Kitts and Nevis,2021-06-01T01:01:01Z,General Medicines,7,11160992,20869
North America,Saint Kitts and Nevis,2021-06-01T01:01:01Z,PPE Kit,8,9600,9689
North America,Saint Kitts and Nevis,2021-07-01T01:01:01Z,oxygen cylinder,0,14008,4429
North America,Saint Kitts and Nevis,2021-07-01T01:01:01Z,O2 Generator,1,200,1410
North America,Saint Kitts and Nevis,2021-07-01T01:01:01Z,Mask,2,5853704,229395
North America,Saint Kitts and Nevis,2021-07-01T01:01:01Z,Ventilators,3,2402,639
North America,Saint Kitts and Nevis,2021-07-01T01:01:01Z,O2 Concentrators,4,5768,224
North America,Saint Kitts and Nevis,2021-07-01T01:01:01Z,Testing Units,5,226081,69624
North America,Saint Kitts and Nevis,2021-07-01T01:01:01Z,Pulse Oxymeters,6,10665,6032
North America,Saint Kitts and Nevis,2021-07-01T01:01:01Z,General Medicines,7,1200258,1479047
North America,Saint Kitts and Nevis,2021-07-01T01:01:01Z,PPE Kit,8,18293,14423
North America,Saint Kitts and Nevis,2021-08-01T01:01:01Z,oxygen cylinder,0,14634,1867
North America,Saint Kitts and Nevis,2021-08-01T01:01:01Z,O2 Generator,1,6148,2429
North America,Saint Kitts and Nevis,2021-08-01T01:01:01Z,Mask,2,1390622,1295160
North America,Saint Kitts and Nevis,2021-08-01T01:01:01Z,Ventilators,3,3493,1716
North America,Saint Kitts and Nevis,2021-08-01T01:01:01Z,O2 Concentrators,4,7374,4677
North America,Saint Kitts and Nevis,2021-08-01T01:01:01Z,Testing Units,5,345313,236522
North America,Saint Kitts and Nevis,2021-08-01T01:01:01Z,Pulse Oxymeters,6,4248,13811
North America,Saint Kitts and Nevis,2021-08-01T01:01:01Z,General Medicines,7,10095099,1000358
North America,Saint Kitts and Nevis,2021-08-01T01:01:01Z,PPE Kit,8,18551,9661
North America,Saint Kitts and Nevis,2021-09-01T01:01:01Z,oxygen cylinder,0,5783,8257
North America,Saint Kitts and Nevis,2021-09-01T01:01:01Z,O2 Generator,1,3680,1012
North America,Saint Kitts and Nevis,2021-09-01T01:01:01Z,Mask,2,2145509,1497372
North America,Saint Kitts and Nevis,2021-09-01T01:01:01Z,Ventilators,3,7182,1193
North America,Saint Kitts and Nevis,2021-09-01T01:01:01Z,O2 Concentrators,4,4477,2754
North America,Saint Kitts and Nevis,2021-09-01T01:01:01Z,Testing Units,5,219652,95632
North America,Saint Kitts and Nevis,2021-09-01T01:01:01Z,Pulse Oxymeters,6,10337,3113
North America,Saint Kitts and Nevis,2021-09-01T01:01:01Z,General Medicines,7,2652155,435398
North America,Saint Kitts and Nevis,2021-09-01T01:01:01Z,PPE Kit,8,15663,6168
North America,Saint Kitts and Nevis,2021-10-01T01:01:01Z,oxygen cylinder,0,17127,4075
North America,Saint Kitts and Nevis,2021-10-01T01:01:01Z,O2 Generator,1,5131,2420
North America,Saint Kitts and Nevis,2021-10-01T01:01:01Z,Mask,2,124563,434439
North America,Saint Kitts and Nevis,2021-10-01T01:01:01Z,Ventilators,3,3738,2153
North America,Saint Kitts and Nevis,2021-10-01T01:01:01Z,O2 Concentrators,4,3299,4741
North America,Saint Kitts and Nevis,2021-10-01T01:01:01Z,Testing Units,5,415568,70919
North America,Saint Kitts and Nevis,2021-10-01T01:01:01Z,Pulse Oxymeters,6,11746,16548
North America,Saint Kitts and Nevis,2021-10-01T01:01:01Z,General Medicines,7,4614681,1831654
North America,Saint Kitts and Nevis,2021-10-01T01:01:01Z,PPE Kit,8,20314,14749
North America,Saint Kitts and Nevis,2021-11-01T01:01:01Z,oxygen cylinder,0,11645,11090
North America,Saint Kitts and Nevis,2021-11-01T01:01:01Z,O2 Generator,1,6565,3957
North America,Saint Kitts and Nevis,2021-11-01T01:01:01Z,Mask,2,4254106,56206
North America,Saint Kitts and Nevis,2021-11-01T01:01:01Z,Ventilators,3,10615,326
North America,Saint Kitts and Nevis,2021-11-01T01:01:01Z,O2 Concentrators,4,705,1728
North America,Saint Kitts and Nevis,2021-11-01T01:01:01Z,Testing Units,5,144451,149978
North America,Saint Kitts and Nevis,2021-11-01T01:01:01Z,Pulse Oxymeters,6,753,9410
North America,Saint Kitts and Nevis,2021-11-01T01:01:01Z,General Medicines,7,15611453,957941
